2026-09-08T17:12:04.361895Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.361991Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362251Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362262Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362593Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362612Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362737Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362747Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362993Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.363106Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.363115Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
HETERO	A0	all	1024	4097	7	173.110080547	7.53422881053923174e3	-4.46298584248139287e3
SAME	B0	B0_euclidean	1	4097	1	226.347083232	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	2	222.368318282	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	3	249.517451794	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	4	231.411764706	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	5	237.206248474	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	6	236.561874542	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	7	232.424456920	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_timelike	1	4097	1	213.532584818	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	2	225.448865023	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	3	229.388332927	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	4	223.188674640	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	5	226.730046375	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	6	220.323163290	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	7	227.386868440	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_complex	1	4097	1	344.558457408	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	2	340.311203320	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	3	340.348059556	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	4	343.655113498	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	5	341.660971443	2.95102365013805229e3	4.86911541411769974e2
