mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	6	510.6463265804247	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	7	494.39052965584574	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	1	481.6790334391018	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	2	477.0266048328045	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	3	474.8689284842568	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	4	488.84500854283624	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	5	497.4171344886502	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	6	499.0990969001709	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_10000	1024	4097	7	494.415181840371	-1077.400532432004	1857.3970813913086
HETERO	dB0	all	1024	4097	1	705.7363924823042	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	2	698.2992433487918	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	3	677.1347327312668	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	4	682.4483768611179	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	5	707.2762997315109	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	6	708.4918232853307	-395.47698699827816	973.1300086411367
HETERO	dB0	all	1024	4097	7	710.4813278008298	-395.47698699827816	973.1300086411367
SAME	C0	C0_real_euclidean	1024	4097	1	3649.521601171589	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	2	3624.471564559434	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	3	3585.421039785209	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	4	3605.3988284110324	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	5	3573.7805711496217	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	6	3661.696607273615	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_euclidean	1024	4097	7	3588.518428118135	-978.305116230619	8.499196333777637e-12
SAME	C0	C0_real_timelike	1024	4097	1	10639.08860141567	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	2	8477.280937271174	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	3	8424.005369782768	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	4	7384.264827922871	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	5	7381.723944349524	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	6	7577.953380522334	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_real_timelike	1024	4097	7	7414.294117647059	-2124.9020305971108	-2537.243810122274
SAME	C0	C0_complex	1024	4097	1	3796.3810104954846	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	2	3856.139614351965	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	3	3864.4676592628753	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	4	3763.6519404442274	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	5	3815.9904808396386	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	6	3793.6765926287526	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex	1024	4097	7	3814.101293629485	-7123.98440874873	-739.2439479402827
SAME	C0	C0_massless_ir	1024	4097	1	561.2592140590676	-10108.942307815774	0.0
SAME	C0	C0_massless_ir	1024	4097	2	565.2645838418355	-10108.942307815774	0.0
SAME	C0	C0_massless_ir	1024	4097	3	561.2226019038321	-10108.942307815774	0.0
